metric_name,metric_value,origin_index
frontier_per_origin_candidate_counts,4,12921
frontier_per_origin_candidate_counts,1,12922
frontier_per_origin_candidate_counts,2,12923
frontier_per_origin_candidate_counts,2,12924
frontier_per_origin_candidate_counts,2,12927
frontier_per_origin_candidate_counts,2,1293
frontier_per_origin_candidate_counts,2,12944
frontier_per_origin_candidate_counts,3,12956
frontier_per_origin_candidate_counts,2,12958
frontier_per_origin_candidate_counts,1,12963
frontier_per_origin_candidate_counts,1,12968
frontier_per_origin_candidate_counts,2,12969
frontier_per_origin_candidate_counts,1,12974
frontier_per_origin_candidate_counts,1,12988
frontier_per_origin_candidate_counts,1,13002
frontier_per_origin_candidate_counts,3,13009
frontier_per_origin_candidate_counts,1,13013
frontier_per_origin_candidate_counts,2,13014
frontier_per_origin_candidate_counts,1,13015
frontier_per_origin_candidate_counts,2,13022
frontier_per_origin_candidate_counts,1,13024
frontier_per_origin_candidate_counts,2,13025
frontier_per_origin_candidate_counts,2,13028
frontier_per_origin_candidate_counts,1,13034
frontier_per_origin_candidate_counts,2,13036
frontier_per_origin_candidate_counts,1,1304
frontier_per_origin_candidate_counts,2,13040
frontier_per_origin_candidate_counts,2,13054
frontier_per_origin_candidate_counts,1,13056
frontier_per_origin_candidate_counts,1,1306
frontier_per_origin_candidate_counts,2,13060
frontier_per_origin_candidate_counts,2,13062
frontier_per_origin_candidate_counts,1,13069
frontier_per_origin_candidate_counts,1,1307
frontier_per_origin_candidate_counts,2,13076
frontier_per_origin_candidate_counts,2,13078
frontier_per_origin_candidate_counts,2,13084
frontier_per_origin_candidate_counts,2,13085
frontier_per_origin_candidate_counts,2,13086
frontier_per_origin_candidate_counts,1,13090
frontier_per_origin_candidate_counts,1,13091
frontier_per_origin_candidate_counts,2,13092
frontier_per_origin_candidate_counts,2,13099
frontier_per_origin_candidate_counts,1,1310
frontier_per_origin_candidate_counts,1,13101
frontier_per_origin_candidate_counts,2,13102
frontier_per_origin_candidate_counts,1,13103
frontier_per_origin_candidate_counts,1,13104
frontier_per_origin_candidate_counts,1,13106
frontier_per_origin_candidate_counts,2,13107
frontier_per_origin_candidate_counts,1,13115
frontier_per_origin_candidate_counts,2,13118
frontier_per_origin_candidate_counts,2,1312
frontier_per_origin_candidate_counts,1,13121
frontier_per_origin_candidate_counts,2,13125
frontier_per_origin_candidate_counts,2,13134
frontier_per_origin_candidate_counts,1,13142
frontier_per_origin_candidate_counts,1,13148
frontier_per_origin_candidate_counts,2,13149
frontier_per_origin_candidate_counts,2,1315
frontier_per_origin_candidate_counts,2,13154
frontier_per_origin_candidate_counts,2,13159
frontier_per_origin_candidate_counts,2,13161
frontier_per_origin_candidate_counts,2,13162
frontier_per_origin_candidate_counts,1,13164
frontier_per_origin_candidate_counts,2,13168
frontier_per_origin_candidate_counts,2,13170
frontier_per_origin_candidate_counts,2,13172
frontier_per_origin_candidate_counts,2,13176
frontier_per_origin_candidate_counts,2,13178
frontier_per_origin_candidate_counts,2,13179
frontier_per_origin_candidate_counts,2,13188
frontier_per_origin_candidate_counts,2,1319
frontier_per_origin_candidate_counts,2,13194
frontier_per_origin_candidate_counts,2,13200
frontier_per_origin_candidate_counts,1,13203
frontier_per_origin_candidate_counts,2,13208
frontier_per_origin_candidate_counts,2,13210
frontier_per_origin_candidate_counts,2,13218
frontier_per_origin_candidate_counts,2,13220
frontier_per_origin_candidate_counts,2,13221
frontier_per_origin_candidate_counts,2,13224
frontier_per_origin_candidate_counts,2,13226
frontier_per_origin_candidate_counts,2,13228
frontier_per_origin_candidate_counts,1,13229
frontier_per_origin_candidate_counts,2,13230
frontier_per_origin_candidate_counts,2,13243
frontier_per_origin_candidate_counts,3,13249
frontier_per_origin_candidate_counts,2,13253
frontier_per_origin_candidate_counts,2,13254
frontier_per_origin_candidate_counts,1,13264
frontier_per_origin_candidate_counts,2,13270
frontier_per_origin_candidate_counts,1,13275
frontier_per_origin_candidate_counts,2,13276
frontier_per_origin_candidate_counts,2,13284
frontier_per_origin_candidate_counts,2,13288
frontier_per_origin_candidate_counts,1,13293
frontier_per_origin_candidate_counts,1,13297
frontier_per_origin_candidate_counts,1,13304
frontier_per_origin_candidate_counts,1,13305
frontier_per_origin_candidate_counts,2,13307
frontier_per_origin_candidate_counts,2,13312
frontier_per_origin_candidate_counts,2,13313
frontier_per_origin_candidate_counts,2,13314
frontier_per_origin_candidate_counts,2,13315
frontier_per_origin_candidate_counts,2,13323
frontier_per_origin_candidate_counts,1,13328
frontier_per_origin_candidate_counts,2,13331
frontier_per_origin_candidate_counts,2,13334
frontier_per_origin_candidate_counts,1,13343
frontier_per_origin_candidate_counts,2,13353
frontier_per_origin_candidate_counts,1,13356
frontier_per_origin_candidate_counts,1,1336
frontier_per_origin_candidate_counts,1,13361
frontier_per_origin_candidate_counts,2,13362
frontier_per_origin_candidate_counts,1,13363
frontier_per_origin_candidate_counts,2,13365
frontier_per_origin_candidate_counts,2,1337
frontier_per_origin_candidate_counts,2,13372
frontier_per_origin_candidate_counts,1,13386
frontier_per_origin_candidate_counts,2,13387
frontier_per_origin_candidate_counts,2,13393
frontier_per_origin_candidate_counts,1,13396
frontier_per_origin_candidate_counts,3,13397
frontier_per_origin_candidate_counts,2,13398
frontier_per_origin_candidate_counts,2,13399
frontier_per_origin_candidate_counts,2,13403
frontier_per_origin_candidate_counts,1,13415
frontier_per_origin_candidate_counts,1,13416
frontier_per_origin_candidate_counts,2,13418
frontier_per_origin_candidate_counts,2,13421
frontier_per_origin_candidate_counts,2,13432
frontier_per_origin_candidate_counts,2,13433
frontier_per_origin_candidate_counts,2,1344
frontier_per_origin_candidate_counts,1,13447
frontier_per_origin_candidate_counts,2,13457
frontier_per_origin_candidate_counts,2,13458
frontier_per_origin_candidate_counts,2,13459
frontier_per_origin_candidate_counts,2,13460
frontier_per_origin_candidate_counts,2,13464
frontier_per_origin_candidate_counts,2,13465
frontier_per_origin_candidate_counts,1,13477
frontier_per_origin_candidate_counts,1,13478
frontier_per_origin_candidate_counts,2,13479
frontier_per_origin_candidate_counts,1,13480
frontier_per_origin_candidate_counts,1,13482
frontier_per_origin_candidate_counts,2,13490
frontier_per_origin_candidate_counts,1,1350
frontier_per_origin_candidate_counts,2,13501
frontier_per_origin_candidate_counts,2,13509
frontier_per_origin_candidate_counts,2,13513
frontier_per_origin_candidate_counts,1,13514
frontier_per_origin_candidate_counts,2,13519
frontier_per_origin_candidate_counts,1,1352
frontier_per_origin_candidate_counts,1,13520
frontier_per_origin_candidate_counts,2,13525
frontier_per_origin_candidate_counts,1,1353
frontier_per_origin_candidate_counts,2,13530
frontier_per_origin_candidate_counts,1,13532
frontier_per_origin_candidate_counts,2,13535
frontier_per_origin_candidate_counts,2,13549
frontier_per_origin_candidate_counts,2,13550
frontier_per_origin_candidate_counts,2,13553
frontier_per_origin_candidate_counts,2,13554
frontier_per_origin_candidate_counts,2,13557
frontier_per_origin_candidate_counts,2,1356
frontier_per_origin_candidate_counts,1,13565
frontier_per_origin_candidate_counts,1,1357
frontier_per_origin_candidate_counts,1,13571
frontier_per_origin_candidate_counts,1,13572
frontier_per_origin_candidate_counts,2,13574
frontier_per_origin_candidate_counts,1,13578
frontier_per_origin_candidate_counts,2,13582
frontier_per_origin_candidate_counts,1,13584
frontier_per_origin_candidate_counts,1,13588
frontier_per_origin_candidate_counts,1,1359
frontier_per_origin_candidate_counts,2,13590
frontier_per_origin_candidate_counts,2,13596
frontier_per_origin_candidate_counts,2,13599
frontier_per_origin_candidate_counts,2,13602
frontier_per_origin_candidate_counts,2,13609
frontier_per_origin_candidate_counts,2,13610
frontier_per_origin_candidate_counts,1,1362
frontier_per_origin_candidate_counts,1,13623
frontier_per_origin_candidate_counts,2,13624
frontier_per_origin_candidate_counts,2,13639
frontier_per_origin_candidate_counts,1,1364
frontier_per_origin_candidate_counts,2,13650
frontier_per_origin_candidate_counts,2,13659
frontier_per_origin_candidate_counts,2,13664
frontier_per_origin_candidate_counts,2,13666
frontier_per_origin_candidate_counts,2,13667
frontier_per_origin_candidate_counts,2,13668
frontier_per_origin_candidate_counts,1,13671
frontier_per_origin_candidate_counts,1,13674
frontier_per_origin_candidate_counts,2,13675
frontier_per_origin_candidate_counts,1,13680
frontier_per_origin_candidate_counts,2,13687
frontier_per_origin_candidate_counts,1,13692
frontier_per_origin_candidate_counts,2,13695
frontier_per_origin_candidate_counts,2,13696
frontier_per_origin_candidate_counts,1,13702
frontier_per_origin_candidate_counts,1,13703
frontier_per_origin_candidate_counts,2,13709
frontier_per_origin_candidate_counts,2,13710
frontier_per_origin_candidate_counts,2,13714
frontier_per_origin_candidate_counts,2,13719
frontier_per_origin_candidate_counts,2,13722
frontier_per_origin_candidate_counts,1,13736
frontier_per_origin_candidate_counts,1,13743
frontier_per_origin_candidate_counts,2,13762
frontier_per_origin_candidate_counts,2,13763
frontier_per_origin_candidate_counts,2,13766
frontier_per_origin_candidate_counts,2,13773
frontier_per_origin_candidate_counts,1,13778
frontier_per_origin_candidate_counts,2,13780
frontier_per_origin_candidate_counts,1,13785
frontier_per_origin_candidate_counts,2,13786
frontier_per_origin_candidate_counts,2,13787
frontier_per_origin_candidate_counts,2,13788
frontier_per_origin_candidate_counts,1,13792
frontier_per_origin_candidate_counts,1,13795
frontier_per_origin_candidate_counts,1,13796
frontier_per_origin_candidate_counts,1,13797
frontier_per_origin_candidate_counts,2,13798
frontier_per_origin_candidate_counts,1,138
frontier_per_origin_candidate_counts,1,13805
frontier_per_origin_candidate_counts,1,13810
frontier_per_origin_candidate_counts,2,13814
frontier_per_origin_candidate_counts,1,13819
frontier_per_origin_candidate_counts,1,13821
frontier_per_origin_candidate_counts,2,13822
frontier_per_origin_candidate_counts,1,13825
frontier_per_origin_candidate_counts,2,13826
frontier_per_origin_candidate_counts,2,13828
frontier_per_origin_candidate_counts,1,1384
frontier_per_origin_candidate_counts,2,13840
frontier_per_origin_candidate_counts,1,13842
frontier_per_origin_candidate_counts,2,13853
frontier_per_origin_candidate_counts,2,13859
frontier_per_origin_candidate_counts,2,13870
frontier_per_origin_candidate_counts,2,13873
frontier_per_origin_candidate_counts,2,13879
frontier_per_origin_candidate_counts,2,1388
frontier_per_origin_candidate_counts,2,13888
frontier_per_origin_candidate_counts,1,13891
frontier_per_origin_candidate_counts,1,13893
frontier_per_origin_candidate_counts,2,13894
frontier_per_origin_candidate_counts,2,1390
frontier_per_origin_candidate_counts,2,13900
frontier_per_origin_candidate_counts,2,13901
frontier_per_origin_candidate_counts,1,13904
frontier_per_origin_candidate_counts,1,13905
frontier_per_origin_candidate_counts,1,13907
frontier_per_origin_candidate_counts,2,13911
frontier_per_origin_candidate_counts,2,13912
frontier_per_origin_candidate_counts,1,13925
frontier_per_origin_candidate_counts,2,13936
frontier_per_origin_candidate_counts,2,13941
frontier_per_origin_candidate_counts,2,13942
frontier_per_origin_candidate_counts,2,13947
frontier_per_origin_candidate_counts,2,13948
frontier_per_origin_candidate_counts,1,1395
frontier_per_origin_candidate_counts,2,13958
frontier_per_origin_candidate_counts,2,13959
frontier_per_origin_candidate_counts,1,1396
frontier_per_origin_candidate_counts,2,13962
frontier_per_origin_candidate_counts,1,13971
frontier_per_origin_candidate_counts,1,13974
frontier_per_origin_candidate_counts,3,13977
frontier_per_origin_candidate_counts,1,13988
frontier_per_origin_candidate_counts,2,14001
frontier_per_origin_candidate_counts,1,14008
frontier_per_origin_candidate_counts,1,14013
frontier_per_origin_candidate_counts,2,14019
frontier_per_origin_candidate_counts,2,14020
frontier_per_origin_candidate_counts,2,14026
frontier_per_origin_candidate_counts,2,14027
frontier_per_origin_candidate_counts,2,14029
frontier_per_origin_candidate_counts,1,14036
frontier_per_origin_candidate_counts,1,14037
frontier_per_origin_candidate_counts,2,14044
frontier_per_origin_candidate_counts,1,1405
frontier_per_origin_candidate_counts,2,14053
frontier_per_origin_candidate_counts,2,14055
frontier_per_origin_candidate_counts,2,14057
frontier_per_origin_candidate_counts,1,14059
frontier_per_origin_candidate_counts,1,14063
frontier_per_origin_candidate_counts,2,14066
frontier_per_origin_candidate_counts,2,14069
frontier_per_origin_candidate_counts,1,14072
frontier_per_origin_candidate_counts,2,14074
frontier_per_origin_candidate_counts,2,14077
frontier_per_origin_candidate_counts,2,14082
frontier_per_origin_candidate_counts,2,14083
frontier_per_origin_candidate_counts,2,14084
